Entity,Score
black.py::format_file_in_place::453::491,0.9197080291970803
black.py::lib2to3_parse::589::614,0.8910891089108911
black.py::_maybe_empty_lines::1279::1352,0.8513513513513513
black.py::format_file_contents::524::547,0.815006468305304
black.py::get_future_imports::2780::2812,0.7711138310893513
blib2to3/pgen2/tokenize.py::generate_tokens::337::562,0.7608695652173914
black.py::is_class_paren_empty::1026::1040,0.7134767836919592
black.py::visit_suite::1481::1486,0.6877729257641921
black.py::visit_DEDENT::1446::1458,0.6877729257641921
black.py::visit_INDENT::1440::1444,0.6877729257641921
blib2to3/pgen2/driver.py::_partially_consume_prefix::122::149,0.6796116504854369
black.py::visit_stmt::1460::1479,0.6796116504854369
blib2to3/pgen2/driver.py::parse_tokens::39::101,0.6716417910447762
black.py::whitespace::1584::1811,0.6716417910447762
black.py::is_python36::2696::2723,0.6638566912539515
black.py::is_import::2344::2355,0.65625
black.py::is_def::1007::1024,0.65625
black.py::is_import::986::989,0.6488156539649845
blib2to3/pytree.py::prefix::274::281,0.6415478615071283
black.py::normalize_invisible_parens::2453::2498,0.6415478615071283
black.py::generate_comments::1945::1999,0.634441087613293
blib2to3/pgen2/parse.py::classify::161::173,0.6206896551724138
black.py::visit_simple_stmt::1488::1502,0.6075216972034715
blib2to3/pytree.py::prev_sibling::168::182,0.601145038167939
black.py::preceding_leaf::1814::1829,0.601145038167939
blib2to3/pytree.py::pre_order::380::382,0.5949008498583569
blib2to3/pytree.py::__unicode__::352::358,0.5949008498583569
blib2to3/pytree.py::pre_order::268::272,0.5949008498583569
black.py::is_class::991::998,0.5949008498583569
black.py::append::931::957,0.5949008498583569
black.py::get_open_lsqb::915::917,0.5949008498583569
black.py::mark::808::846,0.5949008498583569
black.py::normalize_prefix::2358::2373,0.5949008498583569
black.py::is_split_before_delimiter::1854::1942,0.5949008498583569
black.py::visit_ENDMARKER::1529::1532,0.5949008498583569
black.py::__str__::1180::1193,0.5949008498583569
black.py::is_complex_subscript::1162::1178,0.5949008498583569
black.py::maybe_remove_trailing_comma::1060::1112,0.5949008498583569
blib2to3/pytree.py::prefix::391::394,0.5887850467289719
blib2to3/pytree.py::changed::133::136,0.5887850467289719
black.py::is_decorator::981::984,0.5887850467289719
black.py::is_comment::976::979,0.5887850467289719
black.py::maybe_decrement_after_lambda_arguments::906::913,0.5887850467289719
black.py::maybe_increment_lambda_arguments::893::904,0.5887850467289719
black.py::maybe_decrement_after_for_loop_variable::884::891,0.5887850467289719
black.py::maybe_increment_for_loop_variable::871::882,0.5887850467289719
black.py::any_open_brackets::848::850,0.5887850467289719
black.py::visit_default::645::649,0.5887850467289719
black.py::format_str::550::579,0.5887850467289719
black.py::is_line_short_enough::3135::3146,0.5887850467289719
black.py::is_vararg::2579::2599,0.5887850467289719
black.py::split_line::2021::2087,0.5887850467289719
black.py::is_split_after_delimiter::1840::1851,0.5887850467289719
black.py::__attrs_post_init__::1552::1573,0.5887850467289719
black.py::visit_default::1399::1438,0.5887850467289719
black.py::visit::1387::1397,0.5887850467289719
black.py::line::1368::1385,0.5887850467289719
black.py::maybe_empty_lines::1264::1277,0.5887850467289719
