Entity,Score
keras/backend/tensorflow_backend.py::2897,0.9090909090909091
keras/backend/tensorflow_backend.py::2874,0.9090909090909091
keras/backend/tensorflow_backend.py::2873,0.9090909090909091
keras/backend/tensorflow_backend.py::2872,0.9090909090909091
keras/backend/tensorflow_backend.py::2871,0.9090909090909091
keras/backend/tensorflow_backend.py::2870,0.9090909090909091
keras/backend/tensorflow_backend.py::2869,0.9090909090909091
keras/backend/tensorflow_backend.py::2866,0.9090909090909091
keras/backend/tensorflow_backend.py::2865,0.9090909090909091
keras/backend/tensorflow_backend.py::2864,0.9090909090909091
keras/backend/tensorflow_backend.py::2863,0.9090909090909091
keras/backend/tensorflow_backend.py::2862,0.9090909090909091
keras/backend/tensorflow_backend.py::2861,0.9090909090909091
keras/backend/tensorflow_backend.py::2850,0.9090909090909091
keras/backend/tensorflow_backend.py::2848,0.9090909090909091
keras/backend/tensorflow_backend.py::2847,0.9090909090909091
keras/backend/tensorflow_backend.py::2846,0.9090909090909091
keras/backend/tensorflow_backend.py::2845,0.9090909090909091
keras/backend/tensorflow_backend.py::2844,0.9090909090909091
keras/backend/tensorflow_backend.py::2841,0.9090909090909091
keras/backend/tensorflow_backend.py::2834,0.9090909090909091
keras/backend/tensorflow_backend.py::2816,0.9090909090909091
keras/backend/tensorflow_backend.py::2812,0.9090909090909091
keras/backend/tensorflow_backend.py::2811,0.9090909090909091
keras/backend/tensorflow_backend.py::2810,0.9090909090909091
keras/backend/tensorflow_backend.py::2809,0.9090909090909091
keras/backend/tensorflow_backend.py::2808,0.9090909090909091
keras/backend/tensorflow_backend.py::2806,0.9090909090909091
keras/backend/tensorflow_backend.py::2805,0.9090909090909091
keras/backend/tensorflow_backend.py::2804,0.9090909090909091
keras/backend/tensorflow_backend.py::2759,0.9090909090909091
keras/backend/tensorflow_backend.py::2757,0.9090909090909091
keras/backend/tensorflow_backend.py::2756,0.9090909090909091
keras/backend/tensorflow_backend.py::2755,0.9090909090909091
keras/backend/tensorflow_backend.py::2753,0.9090909090909091
keras/backend/tensorflow_backend.py::2752,0.9090909090909091
keras/backend/tensorflow_backend.py::2751,0.9090909090909091
keras/backend/tensorflow_backend.py::2748,0.9090909090909091
keras/backend/tensorflow_backend.py::2739,0.9090909090909091
keras/backend/tensorflow_backend.py::2738,0.9090909090909091
keras/backend/tensorflow_backend.py::2737,0.9090909090909091
keras/backend/tensorflow_backend.py::2736,0.9090909090909091
keras/backend/tensorflow_backend.py::2735,0.9090909090909091
keras/backend/tensorflow_backend.py::2917,0.47619047619047616
keras/backend/tensorflow_backend.py::2916,0.47619047619047616
keras/backend/tensorflow_backend.py::2915,0.47619047619047616
keras/backend/tensorflow_backend.py::2914,0.47619047619047616
keras/backend/tensorflow_backend.py::2912,0.47619047619047616
keras/backend/tensorflow_backend.py::2911,0.47619047619047616
keras/backend/tensorflow_backend.py::2909,0.47619047619047616
keras/backend/tensorflow_backend.py::2908,0.47619047619047616
keras/backend/tensorflow_backend.py::2907,0.47619047619047616
keras/backend/tensorflow_backend.py::2906,0.47619047619047616
keras/backend/tensorflow_backend.py::2905,0.47619047619047616
keras/backend/tensorflow_backend.py::2904,0.47619047619047616
keras/backend/tensorflow_backend.py::2903,0.47619047619047616
keras/backend/tensorflow_backend.py::2902,0.47619047619047616
keras/backend/tensorflow_backend.py::2901,0.47619047619047616
keras/backend/tensorflow_backend.py::2899,0.47619047619047616
keras/backend/tensorflow_backend.py::2898,0.47619047619047616
keras/backend/tensorflow_backend.py::2896,0.47619047619047616
keras/backend/tensorflow_backend.py::2893,0.47619047619047616
keras/backend/tensorflow_backend.py::2892,0.47619047619047616
keras/backend/tensorflow_backend.py::2891,0.47619047619047616
keras/backend/tensorflow_backend.py::2890,0.47619047619047616
keras/backend/tensorflow_backend.py::2889,0.47619047619047616
keras/backend/tensorflow_backend.py::2878,0.47619047619047616
keras/backend/tensorflow_backend.py::2833,0.47619047619047616
keras/backend/tensorflow_backend.py::2831,0.47619047619047616
keras/backend/tensorflow_backend.py::2830,0.47619047619047616
keras/backend/tensorflow_backend.py::2829,0.47619047619047616
keras/backend/tensorflow_backend.py::2828,0.47619047619047616
keras/backend/tensorflow_backend.py::2827,0.47619047619047616
keras/backend/tensorflow_backend.py::2826,0.47619047619047616
keras/backend/tensorflow_backend.py::2825,0.47619047619047616
keras/backend/tensorflow_backend.py::2824,0.47619047619047616
keras/backend/tensorflow_backend.py::2823,0.47619047619047616
keras/backend/tensorflow_backend.py::2822,0.47619047619047616
keras/backend/tensorflow_backend.py::2821,0.47619047619047616
keras/backend/tensorflow_backend.py::2820,0.47619047619047616
keras/backend/tensorflow_backend.py::2818,0.47619047619047616
keras/backend/tensorflow_backend.py::2815,0.47619047619047616
keras/backend/tensorflow_backend.py::2747,0.47619047619047616
keras/backend/tensorflow_backend.py::2745,0.47619047619047616
keras/backend/tensorflow_backend.py::2742,0.47619047619047616
keras/backend/tensorflow_backend.py::2741,0.47619047619047616
keras/backend/tensorflow_backend.py::2734,0.47619047619047616
keras/backend/tensorflow_backend.py::2732,0.47619047619047616
keras/backend/tensorflow_backend.py::2731,0.47619047619047616
keras/backend/tensorflow_backend.py::2726,0.47619047619047616
keras/backend/tensorflow_backend.py::2725,0.47619047619047616
keras/backend/tensorflow_backend.py::2308,0.47619047619047616
keras/backend/tensorflow_backend.py::2307,0.47619047619047616
keras/backend/tensorflow_backend.py::2306,0.47619047619047616
keras/backend/tensorflow_backend.py::1887,0.47619047619047616
keras/backend/tensorflow_backend.py::1886,0.47619047619047616
keras/backend/tensorflow_backend.py::1885,0.47619047619047616
keras/backend/tensorflow_backend.py::1082,0.47619047619047616
keras/backend/tensorflow_backend.py::1081,0.47619047619047616
keras/backend/tensorflow_backend.py::1078,0.47619047619047616
keras/backend/tensorflow_backend.py::1057,0.47619047619047616
keras/backend/tensorflow_backend.py::2150,0.14084507042253522
keras/backend/tensorflow_backend.py::1894,0.1234567901234568
keras/backend/tensorflow_backend.py::1891,0.1234567901234568
keras/backend/tensorflow_backend.py::1884,0.1234567901234568
keras/backend/tensorflow_backend.py::617,0.10989010989010989
keras/backend/tensorflow_backend.py::616,0.10989010989010989
keras/backend/tensorflow_backend.py::615,0.10989010989010989
keras/backend/tensorflow_backend.py::400,0.014684287812041117
keras/backend/tensorflow_backend.py::387,0.014471780028943561
keras/backend/tensorflow_backend.py::202,0.014471780028943561
keras/backend/tensorflow_backend.py::201,0.014471780028943561
keras/backend/tensorflow_backend.py::200,0.014471780028943561
keras/backend/tensorflow_backend.py::199,0.014471780028943561
keras/backend/tensorflow_backend.py::198,0.014471780028943561
keras/backend/tensorflow_backend.py::197,0.014471780028943561
keras/backend/tensorflow_backend.py::196,0.014471780028943561
keras/backend/tensorflow_backend.py::195,0.014471780028943561
keras/backend/tensorflow_backend.py::194,0.014471780028943561
keras/backend/tensorflow_backend.py::190,0.014471780028943561
keras/backend/tensorflow_backend.py::669,0.014265335235378032
keras/backend/tensorflow_backend.py::353,0.014064697609001408
keras/backend/tensorflow_backend.py::350,0.014064697609001408
keras/backend/tensorflow_backend.py::189,0.013869625520110958
keras/backend/tensorflow_backend.py::409,0.01314060446780552
keras/backend/tensorflow_backend.py::408,0.01314060446780552
keras/backend/tensorflow_backend.py::407,0.01314060446780552
keras/backend/tensorflow_backend.py::406,0.01314060446780552
keras/backend/tensorflow_backend.py::405,0.01314060446780552
keras/backend/tensorflow_backend.py::403,0.01314060446780552
keras/backend/tensorflow_backend.py::399,0.01314060446780552
keras/backend/tensorflow_backend.py::398,0.01314060446780552
keras/backend/tensorflow_backend.py::388,0.01314060446780552
keras/backend/tensorflow_backend.py::386,0.01314060446780552
keras/backend/tensorflow_backend.py::327,0.012804097311139566
keras/backend/tensorflow_backend.py::207,0.012804097311139566
keras/backend/tensorflow_backend.py::205,0.012804097311139566
keras/backend/tensorflow_backend.py::191,0.012804097311139566
keras/backend/tensorflow_backend.py::188,0.012804097311139566
keras/backend/tensorflow_backend.py::187,0.012804097311139566
keras/backend/tensorflow_backend.py::186,0.012804097311139566
keras/backend/tensorflow_backend.py::185,0.012804097311139566
