Entity,Score
thefuck/types.py::23,1.0
thefuck/types.py::29,0.9655937846836848
thefuck/types.py::28,0.9655937846836848
thefuck/types.py::27,0.9655937846836848
thefuck/utils.py::55,0.9492635024549919
thefuck/utils.py::54,0.9492635024549919
thefuck/utils.py::53,0.9492635024549919
thefuck/utils.py::51,0.9492635024549919
thefuck/utils.py::50,0.9492635024549919
thefuck/utils.py::95,0.0
thefuck/utils.py::94,0.0
thefuck/utils.py::93,0.0
thefuck/utils.py::92,0.0
thefuck/utils.py::89,0.0
thefuck/utils.py::88,0.0
thefuck/utils.py::86,0.0
thefuck/utils.py::81,0.0
thefuck/utils.py::76,0.0
thefuck/utils.py::75,0.0
thefuck/utils.py::73,0.0
thefuck/utils.py::72,0.0
thefuck/utils.py::71,0.0
thefuck/utils.py::70,0.0
thefuck/utils.py::68,0.0
thefuck/utils.py::67,0.0
thefuck/utils.py::66,0.0
thefuck/utils.py::65,0.0
thefuck/utils.py::63,0.0
thefuck/utils.py::62,0.0
thefuck/utils.py::60,0.0
thefuck/utils.py::180,0.0
thefuck/utils.py::179,0.0
thefuck/utils.py::178,0.0
thefuck/utils.py::177,0.0
thefuck/utils.py::176,0.0
thefuck/utils.py::175,0.0
thefuck/utils.py::169,0.0
thefuck/utils.py::163,0.0
thefuck/utils.py::162,0.0
thefuck/utils.py::160,0.0
thefuck/utils.py::159,0.0
thefuck/utils.py::158,0.0
thefuck/utils.py::157,0.0
thefuck/utils.py::152,0.0
thefuck/utils.py::151,0.0
thefuck/utils.py::150,0.0
thefuck/utils.py::149,0.0
thefuck/utils.py::148,0.0
thefuck/utils.py::147,0.0
thefuck/utils.py::145,0.0
thefuck/utils.py::144,0.0
thefuck/utils.py::143,0.0
thefuck/utils.py::142,0.0
thefuck/utils.py::141,0.0
thefuck/utils.py::139,0.0
thefuck/utils.py::134,0.0
thefuck/utils.py::133,0.0
thefuck/utils.py::132,0.0
thefuck/utils.py::131,0.0
thefuck/utils.py::130,0.0
thefuck/utils.py::129,0.0
thefuck/utils.py::123,0.0
thefuck/utils.py::121,0.0
thefuck/utils.py::119,0.0
thefuck/utils.py::118,0.0
thefuck/utils.py::117,0.0
thefuck/utils.py::115,0.0
thefuck/utils.py::113,0.0
thefuck/utils.py::108,0.0
thefuck/utils.py::106,0.0
thefuck/utils.py::104,0.0
thefuck/utils.py::102,0.0
thefuck/utils.py::101,0.0
thefuck/types.py::17,0.0
thefuck/shells.py::249,0.0
